ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn,14143
fusion_13,5408
ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_tn,9952
fusion_12,8704
fusion_10,7776
fusion_9,6912
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn,8160
fusion_7,4000
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn,11583
fusion_6,4576
fusion_5,4320
fusion_4,4000
sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel,17664
fusion_3,7552
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x6_nn,18912
fusion_2,4319
fusion_1,4383
fusion,3871
