"void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(const unsigned long *, const unsigned long *, tensorflow::random::PhiloxRandom, T1::ResultElementType *, long, T1)",8607
Sub_GPU_DT_FLOAT_DT_FLOAT_kernel,4928
Mul_GPU_DT_FLOAT_DT_FLOAT_kernel,5185
AddV2_GPU_DT_FLOAT_DT_FLOAT_kernel,5089
"void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(const unsigned long *, const unsigned long *, tensorflow::random::PhiloxRandom, T1::ResultElementType *, long, T1)",7168
Sub_GPU_DT_FLOAT_DT_FLOAT_kernel,4033
Mul_GPU_DT_FLOAT_DT_FLOAT_kernel,5056
AddV2_GPU_DT_FLOAT_DT_FLOAT_kernel,4928
"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<const Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, (int)1, (int)1, int>, (int)16, Eigen::MakePointer>, const Eigen::TensorCwiseNullaryOp<Eigen::internal::scalar_const_op<float>, const Eigen::TensorMap<Eigen::Tensor<float, (int)1, (int)1, int>, (int)16, Eigen::MakePointer>>>, Eigen::GpuDevice>, int>(T1, T2)",4096
"void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(const unsigned long *, const unsigned long *, tensorflow::random::PhiloxRandom, T1::ResultElementType *, long, T1)",7072
Sub_GPU_DT_FLOAT_DT_FLOAT_kernel,4000
Mul_GPU_DT_FLOAT_DT_FLOAT_kernel,4960
AddV2_GPU_DT_FLOAT_DT_FLOAT_kernel,4896
"void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(const unsigned long *, const unsigned long *, tensorflow::random::PhiloxRandom, T1::ResultElementType *, long, T1)",7072
Sub_GPU_DT_FLOAT_DT_FLOAT_kernel,3968
Mul_GPU_DT_FLOAT_DT_FLOAT_kernel,5024
AddV2_GPU_DT_FLOAT_DT_FLOAT_kernel,4960
"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<const Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, (int)1, (int)1, int>, (int)16, Eigen::MakePointer>, const Eigen::TensorCwiseNullaryOp<Eigen::internal::scalar_const_op<float>, const Eigen::TensorMap<Eigen::Tensor<float, (int)1, (int)1, int>, (int)16, Eigen::MakePointer>>>, Eigen::GpuDevice>, int>(T1, T2)",4319
