forward_dispatch_0_batch_matmul_1x384x768x768_f16,330114
forward_dispatch_1_generic_12x384x64_f16,9472
forward_dispatch_0_batch_matmul_1x384x768x768_f16,16992
forward_dispatch_3_generic_768x384_f16,5600
forward_dispatch_0_batch_matmul_1x384x768x768_f16,16608
forward_dispatch_1_generic_12x384x64_f16,8799
forward_dispatch_6_batch_matmul_12x384x384x64_f16,30177
forward_dispatch_7_generic_12x384x384_f16,792548
forward_dispatch_8_generic_12x384x384_f16,10976
forward_dispatch_9_batch_matmul_12x384x64x384_f16,13248
forward_dispatch_10_generic_384x12x64_f16,8704
forward_dispatch_11_batch_matmul_1x384x768x768_f16,16161
forward_dispatch_12_generic_384x768_f16,7040
forward_dispatch_13_generic_384x768_f16,7744
forward_dispatch_14_batch_matmul_1x384x3072x768_f16,41472
forward_dispatch_15_batch_matmul_1x384x768x3072_f16,40960
forward_dispatch_16_generic_384x768_f16,5824
forward_dispatch_12_generic_384x768_f16,6784
forward_dispatch_18_generic_384x768_f16,7712
